name_clean,orbital_period,semi_major_axis,DL,star_mass,mass,method,M_lens,pi_rel,theta_E,te,thetas,s,q,u0,rho,piEE,piEN,r_s,a_s,v_para,v_perp,v_radial,DS,t0,W149,u,g,r,i,z,Y,alpha
wasp74b,2.13775138,0.03443,120.0,1.48,0.826,Transit,1.4807884948372587,0.007854406130268199,9.732359950431142,6.754208139747819,0.0025522267595775756,0.029480687944957926,0.0005327667819315286,33.89103032139971,0.0002622413035046564,5.173776910986597e-12,4.4701470602839514e-12,67.84102201868934,1,-58395.5551583934,-15698.272464215417,-25202.02404512961,2088.0,2461638.763828608,17.2298,18.682,17.44,17.03,16.927,16.916,16.906,3.141592653589793
hd189310b,14.18643,0.109,31.9754,0.86,25.6,Radial Velocity,0.8844376123896147,0.0311413103030547,14.976730436226765,76.00072234654778,0.00039140298758333554,0.22761113206688263,0.028415828360017117,4.165847091699405,2.6134074406292482e-05,-1.3833650113001812e-11,1.2987151870626507e-11,8.786916447532574,1,430.1350788346628,863.2024145527838,-1146.4249976913914,7534.0,2461638.763828608,19.8308,23.7,21.386,20.426,20.086,19.93,19.827,3.141592653589793
47umad,14002.0,11.6,13.97,1.03,1.64,Radial Velocity,1.0315655345437096,0.07129859495299505,24.473938695824735,152.188440194262,0.0002606142111225894,33.92795748696764,0.0015199364502035853,-33.89848326941758,1.0648641984506168e-05,1.8111159634091997e-11,1.6811259635290082e-11,0.0589484351001158,1,0.14292306262174687,0.05626255850447505,-0.06702741470053712,3529.0,2461638.763828608,23.6678,29.971,27.0,25.686,24.538,23.974,23.73,3.141592653589793
toi1801ab,10.64396,0.078,30.68,0.54,0.018214,Transit,0.5400173869793774,0.03149077136056595,11.768212210274395,80.75229171110178,0.00186003687655142,0.21603730761553394,3.219810995836534e-05,4.4127928284257285,0.00015805602782447193,-9.926123330700213e-12,5.536595383972068e-12,9.257660272082525,1,-870.5255010958582,861.9715502517737,-1636.2205856720948,906.0,2461638.763828608,23.1998,28.377,25.827,24.635,23.818,23.411,23.215,3.141592653589793
82erie,147.02,0.509,6.06,0.813,0.01501,Radial Velocity,0.8130143284594518,0.16471727962742413,33.02430226760833,195.96475406037644,0.0004514849798293472,2.5433814970352415,1.7624181367625548e-05,-2.1502041458727534,1.3671295041172856e-05,-3.10394990312588e-11,1.2912021745700911e-11,0.7863547023249763,1,12.238046649902474,-13.476223490717715,-17.641328516394022,3342.0,2461638.763828608,24.0058,29.327,26.704,25.489,24.646,24.225,24.028,3.141592653589793
k2409b,1.908084,0.02893,431.031,1.0,0.02121,Transit,1.0000202469437025,0.0021867564856235338,4.22006925785153,25.450412281314552,0.00021644966939336486,0.015904512038449403,2.0246943702489382e-05,62.85933476487144,5.129054908059994e-05,1.4413784111764413e-12,1.6533590301914576e-12,125.75047855381978,1,125662.98095198105,62391.31960582706,63673.24203540925,7504.0,2461638.763828608,23.9988,29.221,26.651,25.452,24.624,24.212,24.016,3.141592653589793
hatp45b,3.128992,0.0452,305.0,1.259,0.892,Transit,1.2598514980567006,0.0023423589365751825,4.902316784305989,31.14806100754904,0.000979667045930868,0.030229935728736328,0.0006763288774429213,33.049562524743095,0.0001998375643669379,3.1830039203604505e-12,2.996871619099399e-12,66.15958492094366,1,24705.92273454945,-15790.275298712511,-22390.916020271,1068.0,2461638.763828608,24.4528,30.406,27.529,26.244,25.226,24.724,24.504,3.141592653589793
doar21b,450.88,1.55,134.6,2.04,35.6,Astrometry,2.073983554729308,0.0018114429771107074,5.5313349525983115,15.413348678907912,0.05336171142210343,2.081884731578502,0.016658605259464693,-1.6015507415012549,0.009647166891789311,-3.266886652364946e-13,1.8030430440329567e-12,0.9606679801544938,1,3.512272056395252,-0.2601777879045005,-0.782282451407516,178.0,2461638.763828608,18.0298,19.02,17.91,17.627,17.583,17.608,17.617,3.141592653589793
ngts11b,35.455285,0.2,191.5,0.862,0.37,Transit,0.8623531998665686,0.005075218499859032,5.9701457272776866,35.203717770569575,0.000584278856213493,0.1749348291792416,0.0004097446247896174,5.541479704689144,9.78667662237982e-05,3.5473903631168838e-12,8.806503100723867e-13,11.43282906773677,1,-574.8654297787251,-154.59235451510804,-551.8146609025198,6816.0,2461638.763828608,20.2958,22.715,21.054,20.426,20.229,20.158,20.111,3.141592653589793
hd104985b,199.505,0.95,102.0,1.6,8.3,Radial Velocity,1.6079231321419452,0.009677547247889424,11.257196890596202,20.824488664135647,0.00015410211043794154,0.8273574301588684,0.004951957588715873,0.3813100254630397,1.3689208062681403e-05,2.716576876894567e-12,5.554292633469781e-12,2.4173349112438163,1,-25.7982168562963,-7.773800419338034,-30.07809711382626,7913.0,2461638.763828608,24.6658,30.482,27.648,26.377,25.406,24.926,24.714,3.141592653589793
hd38283b,363.2,1.02,37.7,1.085,0.34,Radial Velocity,1.0853245620395495,0.026186445551458166,15.21363745235148,92.46521234924934,0.0011628759774929948,1.778384886751067,0.0002991355203221848,-1.2160769142474877,7.643641970140784e-05,4.9710287447783765e-12,1.0553040190438828e-11,1.1246159450071587,1,7.840897427646399,2.464069890770242,3.6216111340411827,2952.0,2461638.763828608,22.1808,25.239,23.233,22.47,22.226,22.126,22.061,3.141592653589793
hats25b,4.2986432,0.05163,466.0,0.994,0.613,Transit,0.9945851662654231,0.0020200732627640005,4.045009252690221,11.501952722474396,0.000231740100759048,0.02739029369157142,0.0005886984561601571,36.481893296346065,5.729037593793493e-05,3.1344272580561164e-12,5.639264928243268e-13,73.01856718007528,1,25160.501178806324,-8256.041401244063,5561.302180970228,7946.0,2461638.763828608,23.2468,28.295,25.78,24.607,23.84,23.46,23.27,3.141592653589793
hd20868b,380.85,0.947,48.9,0.78,1.99,Radial Velocity,0.781899642525599,0.02025781169595881,11.357604529882243,51.81073777392909,0.000272989277053307,1.705117757779064,0.0024354391353832777,-1.1186479990554719,2.4035814624031235e-05,1.1919086238124265e-11,1.0040257862769018e-11,1.1729395174471842,1,6.466065780918516,5.847474397578252,-7.3211731855056525,5206.0,2461638.763828608,24.9988,30.48,27.789,26.559,25.674,25.234,25.033,3.141592653589793
hats46b,4.7423729,0.05367,448.0,0.917,0.173,Transit,0.9171651448024766,0.0011772905364677516,2.965381458295217,13.893309242515542,0.0016082050252184089,0.04039922311098857,0.00018009247816433283,24.712552021835116,0.0005423265262280819,1.0777181425385596e-12,2.5561699689885065e-12,49.50590248989221,1,21.922079502189707,-1272.6894949994753,-1822.5533504068087,948.0,2461638.763828608,24.7888,30.145,27.516,26.304,25.443,25.016,24.816,3.141592653589793
kepler539c,1000.0,2.42,310.01,1.05,2.4,Transit Timing Variations,1.0522910261615261,0.003095950223347977,5.150861690100062,8.728953553629157,0.00016227977361917443,1.515513378083892,0.0021819296776441712,-0.8556709679401233,3.150536422499474e-05,2.3958987504762727e-12,3.931246002993397e-12,1.3196848202875375,1,-0.9223037029326806,1.9021275300638176,-0.2714688159044063,7707.0,2461638.763828608,23.9768,29.715,26.904,25.643,24.698,24.23,24.023,3.141592653589793
hd8574b,227.55,0.77,44.2,1.17,2.11,Radial Velocity,1.172014193833675,0.022470706487526127,14.645013267639227,69.90971874926373,0.00023763064744245304,1.1895390028858772,0.0017215331911754493,-0.3488772023278852,1.6226045214144013e-05,-6.474818527662348e-12,7.164021625756465e-12,1.681323601115984,1,5.172973713943095,-9.350980860680068,11.371574175197512,6505.0,2461638.763828608,23.8658,29.245,26.614,25.405,24.53,24.098,23.895,3.141592653589793
epsretab,415.2,1.16,18.1,1.2,1.35,Radial Velocity,1.2012887022158585,0.05510879775544761,23.21930065145088,60.439479010733585,0.00014263373224735935,2.7601347151707003,0.0010739185132154908,-2.3978335584540957,6.142895274429669e-06,-1.5266602993581912e-11,1.3485998664738567e-11,0.7246023134332087,1,-5.718751122016775,-2.489908790302885,4.854073112721241,7152.0,2461638.763828608,25.2488,31.304,28.402,27.109,26.052,25.531,25.303,3.141592653589793
hatp63b,3.377728,0.04294,408.0,0.925,0.614,Transit,0.9255861208596571,0.0023223795691115954,4.183983741865496,11.61817444987294,0.0001779891381970537,0.025154279875927645,0.0006336441726023411,39.7295119213612,4.254059030298583e-05,-2.4959049509783474e-12,2.5064843749228688e-12,79.50933240247426,1,28167.87575725623,9763.84281982803,14732.365759078242,7776.0,2461638.763828608,25.2828,30.857,28.127,26.888,25.977,25.527,25.322,3.141592653589793
hd164509ab,282.4,0.875,52.0,1.13,0.48,Radial Velocity,1.130458205232305,0.018349711962046766,12.997410969723353,88.90495956912333,0.001240663171655875,1.2946365330849605,0.0004054913560223682,-0.5222189668842584,9.545463896970877e-05,-3.973708454521123e-12,9.281785375403827e-12,1.5448351324014042,1,3.7177066091243742,10.803140972302355,-0.5478944950947132,1135.0,2461638.763828608,25.0248,30.683,27.924,26.675,25.74,25.276,25.068,3.141592653589793
hd22946b,4.040295,0.05727,62.87,1.104,0.00821,Transit,1.1040078372186608,0.01576879482208644,11.906943687256346,39.79007274337052,0.00016519823613159458,0.07650387322296884,7.098929946456665e-06,12.994729750276358,1.3874109130826025e-05,3.5873219369592424e-12,3.2747751916776207e-12,26.142467246998653,1,-6233.576868865097,12174.404012324325,-11814.242774467917,7297.0,2461638.763828608,23.4298,29.35,26.487,25.208,24.198,23.7,23.481,3.141592653589793
hd222155b,3999.0,5.1,49.1,1.13,1.9,Radial Velocity,1.1318137290445416,0.020238868544257747,13.658265918861757,66.56931225554341,0.0001729591168725348,7.6048932115444545,0.001605069950921874,-7.473398925933452,1.2663329144418119e-05,1.9892333703827916e-12,8.268524374380776e-12,0.26298857122200486,1,0.20820132406289876,-0.19074177522210972,0.05277981088509586,7829.0,2461638.763828608,24.6568,30.296,27.535,26.288,25.363,24.905,24.699,3.141592653589793
kepler1660b,239.48,1.0,1188.54,1.24,4.89,Timing,1.24466796580411,0.0006143536456091733,2.4954619155815885,9.335946856707256,0.0006977564173348809,0.3371593837256469,0.0037644885517016118,2.6287969214196942,0.00027961012467395753,8.822726025954835e-14,3.270417192518287e-13,5.9319126102906825,1,25.070681532280265,16.254598177811648,46.76024526562195,4405.0,2461638.763828608,22.4018,26.202,23.893,22.954,22.626,22.477,22.379,3.141592653589793
toi2136b,7.85191,0.054,33.36,0.34,0.0148,Transit,0.3400141279946628,0.02921614076519939,8.994455467725778,58.49960405667147,0.0010799256659114855,0.17996698541446088,4.155292547866473e-05,5.376607725758354,0.00012006570823397956,-2.0051843187752608e-11,5.724660984361992e-12,11.113149422345629,1,-2633.8972386255527,1683.3097592601175,-3168.862510038196,1316.0,2461638.763828608,24.9148,30.463,27.748,26.515,25.607,25.158,24.953,3.141592653589793
ezlynb,0.059,0.00273,142.8,0.85,42.0,Timing,0.8900929578267116,0.006710232366791069,6.974312974389883,11.492982324910296,0.00026144340663495594,0.00274115129748618,0.04716818567848429,364.8074759706349,3.748661805040763e-05,6.429991653668915e-12,4.4344692538750336e-12,729.6204342438648,1,12791823.830218052,24972540.26149724,10246002.068106888,3418.0,2461638.763828608,23.7698,30.59,27.472,26.112,24.787,24.138,23.856,3.141592653589793
maxij0911655b,0.030763888,0.00216,9500.0,1.4,28.0,Timing,1.4267286385511408,0.0004802169357820781,2.3621332661025973,15.569918078948039,0.0003015963955605196,0.0005353791932444644,0.0190918846793865,1867.83447318712,0.00012767966985120137,-4.300780959494875e-13,1.3557496324811442e-12,3735.6700171326265,1,-250340976.958607,-182078571.2085922,-211938531.88086766,1708.0,2461638.763828608,20.8518,24.982,22.574,21.558,21.169,20.985,20.87,3.141592653589793
hd147873ac,491.54,1.36,104.93,1.38,2.3,Radial Velocity,1.3821955667381292,0.009394771684985198,10.28354453587571,59.99926905868266,0.00017731294735861514,1.260365196868982,0.0015909903899488749,-0.46694436734733624,1.7242396018224258e-05,9.785609751084156e-13,5.91532767763592e-12,1.5868416590432914,1,-7.823921427130145,6.878428613837559,1.457481515539331,7386.0,2461638.763828608,24.9658,30.694,27.891,26.632,25.687,25.22,25.013,3.141592653589793
wasp143b,3.778873,0.049,402.0,1.087,0.725,Transit,1.0876920808196275,0.0023093408381368863,4.522847779455149,23.49919510169479,0.00031886693220152464,0.026949955693261318,0.0006366888865020797,37.078862439020405,7.050136280287049e-05,-5.004890871416322e-13,3.282104410707858e-12,74.21162478942733,1,-37236.997067726494,-11724.936751522466,10374.225967308215,5611.0,2461638.763828608,21.0528,26.248,23.736,22.574,21.709,21.286,21.079,3.141592653589793
kepler9b,19.23891,0.143,614.0,1.02,0.13655,Transit,1.0201303498426484,0.0014999146560513055,3.5300111640931404,21.311749968264188,0.0015609767949980786,0.06597685162311225,0.00012779396338089347,15.090854300497089,0.000442201659551718,2.668313704862509e-12,2.779655530906433e-12,30.313662304240403,1,-796.6797265476137,2660.0546579169595,2287.1201776703765,7767.0,2461638.763828608,18.0468,19.386,18.118,17.747,17.669,17.676,17.673,3.141592653589793
59drab,28.44,0.22,27.4468,1.59,25.0,Radial Velocity,1.613864855849233,0.036180441488663166,21.806475782883613,97.58824963295723,0.0006323144872265137,0.3675745884481192,0.01500934330140448,2.3529616820866535,2.899663813273447e-05,-6.767638011411233e-12,1.057018123079814e-11,5.441072541069545,1,-327.678719770623,224.5177614158256,-262.467470199854,3942.0,2461638.763828608,21.5078,26.043,23.564,22.468,21.956,21.703,21.559,3.141592653589793
k2110b,13.86387,0.1027,116.84,0.75,0.0525,Transit,0.7500501161972832,0.00831769083660355,7.127898365194648,27.12283876853822,0.0003441171499669538,0.12331542292043617,6.682159637785274e-05,7.985970312126719,4.827750514054316e-05,-1.1041655615153354e-12,2.106715514703218e-12,16.21857147009431,1,-2181.780879533624,-1318.307092638753,-1232.6480645205904,4149.0,2461638.763828608,21.1508,26.806,24.041,22.796,21.862,21.401,21.194,3.141592653589793
hd8326ab,159.0,0.533,30.71,0.8,0.2095,Radial Velocity,0.8001999874920165,0.032432220020931025,14.537930195728972,95.38960978471337,0.00013401011904446393,1.1938363916545267,0.00024998436502071696,-0.35620067624957974,9.217964128334728e-06,-1.0038832195707872e-11,7.864718034339522e-13,1.675271430809894,1,22.849819560817647,21.865292143718523,-15.08439978788735,7665.0,2461638.763828608,25.0098,31.365,28.393,27.076,25.909,25.331,25.078,3.141592653589793
toi1248b,4.3601561,0.051,168.735,0.89,0.0862,Imaging,0.8900822860229681,0.005786180593795232,6.4762863292003825,18.252132393774037,0.00033544485680771187,0.04667012442688157,9.245620558219754e-05,21.380313674742272,5.1795865679263246e-05,1.7636244619974085e-12,5.9245915485038516e-12,42.85396759833831,1,7200.243469779498,2965.577221046305,-7837.403577326535,7129.0,2461638.763828608,22.4018,27.116,24.64,23.523,22.922,22.622,22.458,3.141592653589793
k2388b,6.339069,0.0633,290.495,0.842,0.0412,Transit,0.8420393292824395,0.003309809216593871,4.764119419037889,27.197235313839638,0.0004042622828486859,0.0457385517550382,4.670936156714512e-05,21.81765592902556,8.485561491872225e-05,-3.7226625333394605e-12,2.816584969843712e-12,43.7267889615612,1,-13418.249498313093,-5771.593269318598,-1525.9751037208755,7542.0,2461638.763828608,19.3518,23.318,20.933,19.956,19.608,19.449,19.345,3.141592653589793
kepler39b,21.08721,0.164,1090.44,1.29,20.1,Transit,1.3091873441027833,0.0006663087461276018,2.665346195200665,7.438127122020833,0.0002722040625052509,0.05642719311512728,0.01487391015719646,17.665524667217884,0.0001021270944072455,1.2745738645567275e-12,8.67924850988768e-13,35.44390372066602,1,1177.549371207107,-2682.0927322826788,-2902.963963991926,3988.0,2461638.763828608,24.6228,30.688,27.789,26.497,25.432,24.907,24.678,3.141592653589793
hd28109b,22.89104,0.1357,140.087,1.26,0.058195,Transit,1.2600555526114459,0.005618664285110015,7.593226564830269,52.495997209304875,0.0016271360176665138,0.12757208523391342,4.408937416336894e-05,7.711133366404834,0.00021428782662734694,-2.2634210878323694e-12,1.1471249023265182e-12,15.677410903277494,1,-430.54289740774146,1567.501675453923,544.0248500946054,658.0,2461638.763828608,25.0558,31.165,28.254,26.958,25.877,25.345,25.113,3.141592653589793
toi2374b,4.31361,0.0471,134.6,0.75,0.17821,Transit,0.7501701182384357,0.006081711610321889,6.095477912515267,37.07536890627851,0.0027211084245030116,0.05740742741048717,0.00022682431791423122,17.36194134168834,0.00044641428671507736,4.384754663438176e-12,1.7972038120813432e-12,34.83869753819766,1,1684.9668024199702,-4716.415456538335,18521.388947282714,742.0,2461638.763828608,23.4098,28.478,25.999,24.861,24.049,23.653,23.452,3.141592653589793
kepler424b,3.3118644,0.044,712.87,1.01,1.03,Transit,1.0109832320609884,0.0012758767572760682,3.241091631919852,1.4880902976280934,0.00026892026756390313,0.019043686718836644,0.0009734970900875294,52.49179703252446,8.297212732754764e-05,-1.5153930236557925e-12,7.1170667713757e-13,105.0216814384866,1,68120.34978385635,67708.75898137066,54561.51288722805,7880.0,2461638.763828608,23.8388,28.767,26.297,25.171,24.44,24.08,23.892,3.141592653589793
hd60532b,201.83,0.77,25.7,1.44,9.21,Radial Velocity,1.4487918128948571,0.038230696183278796,21.23851097239247,82.0516723722132,0.0010520516926751866,1.4106963305059035,0.006105425621428808,-0.7018265487000769,4.953509660082707e-05,2.9922492957431402e-12,8.836147227819634e-12,1.4177395636116532,1,17.20131443683147,-3.9728853880112394,13.259970560664241,1471.0,2461638.763828608,25.1918,30.678,28.022,26.814,25.894,25.443,25.233,3.141592653589793
kepler139e,2047.0,3.23,395.45,1.08,1.34,Radial Velocity,1.081279156273519,0.0013224920808332298,3.4125610219318063,21.763706025356324,0.0010816710880648518,2.3934839328830484,0.0011844039569619401,-1.975682924795453,0.00031696754464262503,1.8551851641463208e-12,4.0006197878094473e-13,0.8356020161751907,1,-0.7725736436088608,-1.3046071100823478,0.9919100046793191,829.0,2461638.763828608,25.1628,31.848,28.768,27.419,26.139,25.513,25.242,3.141592653589793
denisj08234912b,247.75,0.36,20.69,0.045,31.5,Imaging,0.07506971837003373,0.048195259431560375,5.428121058751089,34.01256898526141,0.00018248206887376122,3.2054756731672085,0.6682159637785274,-2.8935094934295416,3.361790698819584e-05,-1.210924763571832e-12,4.414367491298473e-11,0.6239323594753337,1,3.762204128033163,-4.843238398771547,3.8039154262472734,7285.0,2461638.763828608,23.7038,29.556,26.715,25.444,24.457,23.969,23.754,3.141592653589793
toi1685b,0.6691403,0.012,37.609,0.495,0.00988,Transit,0.49500943139103154,0.026125343078577664,10.262489086265909,62.815434879039124,0.0011539911485847268,0.031091147550702747,1.9053315215387736e-05,32.132404856230515,0.00011244749094340972,-4.553523061296749e-13,3.2362461027010273e-12,64.32699200756244,1,-144509.87386476345,-146425.43685347357,-31334.596295859443,2155.0,2461638.763828608,23.1318,27.776,25.281,24.189,23.625,23.347,23.192,3.141592653589793
mhotau8b,16425.0,6.0,145.0,0.077,33.0,Other,0.10850160972098771,0.006601043449906252,2.415123571890785,4.748999914040686,0.0005864343458443025,17.13341330705989,0.4091118145582821,-17.075047820739197,0.00024281753226613857,5.191004058014099e-12,5.930685751778767e-12,0.11673097264138795,1,0.08908382675782774,0.13525398033618052,-0.021850786809314585,3384.0,2461638.763828608,22.9308,28.024,25.57,24.457,23.605,23.195,22.985,3.141592653589793
hd171028b,550.0,1.32,90.0,0.99,1.98,Radial Velocity,0.9918900965832591,0.010972798524665745,9.414677544465892,39.56048590107721,0.0001890216086567215,1.5578511953697216,0.0019091884679386499,-0.9159413627925016,2.0077332204312362e-05,-6.9064728487179845e-12,3.314475059942872e-13,1.28381966515444,1,1.1150455306415201,3.062150615820414,-3.687280736232452,7230.0,2461638.763828608,24.8048,30.63,27.812,26.548,25.56,25.072,24.855,3.141592653589793
lp79118c,4.989963,0.029392,26.493,0.139,0.0223,Transit,0.13902128745141754,0.03661587614764885,6.438583593195866,12.565441041650853,0.0010573200832344099,0.17230888053377702,0.0001531471325001147,5.6312225271464795,0.00016421625469796792,2.393333496428816e-11,3.758140517605351e-11,11.607062815360512,1,-4661.457585269332,978.0211760325406,4031.843666016069,885.0,2461638.763828608,25.9398,31.436,28.575,27.24,26.504,26.141,25.962,3.141592653589793
hatp14ab,4.627686,0.0606,205.0,1.386,2.444,Transit,1.388333028307821,0.004752120056145783,7.330025746876388,31.77229243184626,0.00020834090971050005,0.04032861088155548,0.0016832816073744808,24.755963107099628,2.8422943780147332e-05,-8.513207624772882e-13,4.328081211459867e-12,49.59258343596237,1,-2469.0113753255237,-20501.960578991602,11921.506539675664,7941.0,2461638.763828608,24.0628,28.808,26.314,25.103,24.516,24.221,24.063,3.141592653589793
hd107148ab,48.056,0.269,51.3,1.12,0.21,Radial Velocity,1.1202004647891337,0.01935562580607104,13.288209096073155,92.30903071873001,0.00016334857166516554,0.39461034059875694,0.0001789864188692484,2.1395351115519974,1.2292745431996344e-05,-9.769534966365198e-13,6.306962507443457e-12,5.0682909043015085,1,-171.29654514568426,-175.06303723139084,-223.3879778590091,7270.0,2461638.763828608,22.3138,27.571,24.866,23.582,22.862,22.502,22.324,3.141592653589793
hatp41ab,2.694047,0.0426,348.185,1.32,0.8,Transit,1.3207636753871754,0.0024723561616264095,5.156832741095397,28.887911794037244,0.0004133923607144642,0.023725561313469826,0.000578541959981409,42.12490842831801,8.016400404459361e-05,-1.4951058608355907e-12,3.189513720887217e-12,84.29726797926295,1,30709.871536347007,69816.41242086985,49313.483733972695,2502.0,2461638.763828608,22.4428,28.149,25.263,23.939,23.096,22.677,22.483,3.141592653589793
hd27969b,654.5,1.552,68.06,1.16,4.8,Radial Velocity,1.1645820523230528,0.012834181954037929,11.032758523253158,34.692715741690726,0.004751902011369117,2.066881887147045,0.003950045106079965,-1.583061303968817,0.0004307084217744625,-7.73727036833104e-12,7.522558458399485e-12,0.9676411663564561,1,4.4640420307022355,-1.5019292574998893,-2.8234095164444772,538.0,2461638.763828608,21.1028,24.951,22.7,21.735,21.377,21.209,21.101,3.141592653589793
hd103197b,47.84,0.249,49.3,0.9,0.098,Radial Velocity,0.9000935502349289,0.02015408866091774,12.154591785177093,48.20941403986089,0.00021838129274783408,0.41553924873952347,0.00010394470547665983,1.9909722974822865,1.796697878526508e-05,-2.173373229431568e-12,2.8138953619428487e-12,4.81302309244362,1,159.65262537584246,131.5978396552665,216.1149805631711,7699.0,2461638.763828608,22.7108,27.513,25.004,23.794,23.183,22.876,22.715,3.141592653589793
toi1294c,160.1,0.581,332.648,1.02,0.4666,Radial Velocity,1.02044541366957,0.0028557595282326454,4.871589397576724,31.582092275595766,0.000726036979602794,0.3585259036704659,0.0004366800682059677,2.4306728397462334,0.00014903492892154392,4.676708726639244e-13,2.847303197784445e-12,5.578397486833398,1,62.46493899977042,-55.84888536039324,-18.55748970346498,6648.0,2461638.763828608,19.8098,20.792,19.774,19.47,19.405,19.416,19.423,3.141592653589793
hip14729b,5086.7,5.098,28.9068,0.68,56.988,Radial Velocity,0.7344004162054438,0.03404808484644794,14.270124815127993,88.04650792538207,0.0010995735459638084,12.358678702791208,0.08000061206682924,-12.277763904045436,7.70542346481884e-05,6.99849899991131e-12,1.4762966097591472e-11,0.16182959749154252,1,-0.43177414657294566,0.3426038916893382,0.4003505341581447,1832.0,2461638.763828608,23.2648,27.689,25.284,24.155,23.664,23.421,23.281,3.141592653589793
hd132406b,974.0,1.98,71.0,1.09,6.7,Radial Velocity,1.0963957813675946,0.013938628121757533,11.156004067139053,80.70438465763706,0.0004336529379682161,2.4997592126921524,0.005867689328068327,-2.0997206830119137,3.8871708486157444e-05,7.61975519368098e-14,4.0069448208591385e-12,0.8000770593604776,1,-2.0454621829774347,1.824212716758008,-1.3393650475829793,6855.0,2461638.763828608,22.1958,25.44,23.409,22.602,22.323,22.202,22.121,3.141592653589793
toi519b,1.2652328,0.01648,115.93,0.369,0.525,Transit,0.3695011619728339,0.008487063893978542,5.053608686773077,1.0081784502251496,0.0002858487763210021,0.028129354163734,0.0013581625280051372,35.52192253039956,5.656329843447525e-05,1.0700156082352656e-11,2.7623797420723184e-12,71.10010376912658,1,-74221.36789801907,85517.28328300767,92237.98233544343,7203.0,2461638.763828608,23.6028,27.995,25.595,24.475,23.994,23.757,23.62,3.141592653589793
hd9174b,1179.0,2.2,78.93,1.03,1.11,Radial Velocity,1.031059599599706,0.008852660053405133,8.62171671448954,13.684705599490107,0.005085673333802162,3.232859487894579,0.0010287374754426705,-2.923535805951552,0.0005898678305279096,-6.090607619212082e-12,2.800259532162372e-12,0.6186473638860541,1,-0.290812598107059,2.0390020568799936,-2.1340202321824635,262.0,2461638.763828608,22.0358,27.121,24.513,23.265,22.565,22.215,22.039,3.141592653589793
ogletr182b,3.9791,0.051,2501.75,1.08,1.06,Transit,1.0810118698880076,0.0009371781998590291,2.8723760077181866,13.598756189540232,0.0003268931677815512,0.02373707968546282,0.000936916562969893,42.10444436684796,0.00011380584119320607,3.908923440188935e-13,1.9190003968919242e-12,84.25636289306684,1,-11891.976468050785,-11714.218355337789,-10940.24765968815,748.0,2461638.763828608,25.2648,31.943,28.708,27.305,26.148,25.59,25.349,3.141592653589793
hip68468ab,1.8372,0.029743,87.8,1.05,0.011,Radial Velocity,1.0500105005365736,0.006013177554069611,7.170737181732869,3.4887797765810036,0.008358662846446457,0.04724180144326057,1.0000511022535785e-05,21.12045226291292,0.0011656629764286684,-2.202731607970686e-12,5.5147182003976084e-12,42.33538812871236,1,16682.47884248654,-29586.51489824157,-5767.635140747966,186.0,2461638.763828608,25.1208,29.998,27.467,26.251,25.613,25.292,25.126,3.141592653589793
sdssj12050242b,0.04946525,0.002,720.0,0.39,49.0,Transit,0.43677511746449693,0.0012461744604601748,2.105393792401444,14.388706807634996,0.00010867199369205769,0.001319362576161775,0.11993619862691518,757.9404459019436,5.1615994159508175e-05,-3.877575178564515e-12,4.496169158523406e-13,1515.8835305290395,1,69743536.17030092,18034426.833533574,-1137534.7500848044,7007.0,2461638.763828608,23.4758,30.513,27.162,25.734,24.449,23.837,23.575,3.141592653589793
kelt3ab,2.7033904,0.04117,210.252,1.34,1.47,Transit,1.341403253523935,0.004625836224866938,7.108693252485221,50.244993023237704,0.00021369667725929921,0.027545518834493576,0.0010472041223394833,36.27600011443057,3.0061316428949892e-05,1.1470503216516662e-12,2.791293975467493e-13,72.60709126653013,1,39044.03830086946,-59249.182827177385,38820.73248655912,7671.0,2461638.763828608,24.0858,28.929,26.414,25.207,24.575,24.258,24.093,3.141592653589793
hip65407b,28.125,0.177,16.74,0.93,0.428,Radial Velocity,0.9304085663321389,0.05956016536090759,21.243680831732842,85.20663467439888,0.00019169081522311124,0.4977233835444742,0.0004393186367084635,1.511424735795683,9.023427566129323e-06,-1.7791715484891177e-11,8.35722143237066e-12,4.018296238680314,1,14.54518577911986,-173.09438544062743,300.1812579539989,5650.0,2461638.763828608,24.8758,30.558,27.691,26.383,25.53,25.109,24.914,3.141592653589793
hats67b,1.6091788,0.03032,983.0,1.44,1.45,Transit,1.4413841616392555,0.0006805936612650752,2.8264987197655023,16.946815666153793,0.0006845312873005217,0.010912566067204962,0.0009612233605941118,91.62656241841462,0.00024218347686260874,-4.7793070543819674e-14,4.579737887801082e-13,183.27494996896365,1,77797.37774315283,-174069.61011371165,-126359.70087630115,2970.0,2461638.763828608,20.8068,25.41,22.959,21.801,21.25,20.973,20.821,3.141592653589793
hatp56b,2.79083,0.0423,323.5,1.42,2.31,Transit,1.4222051126804691,0.002965845410272376,5.860981402071729,12.119358304965496,0.00010262560259165515,0.02230980318932373,0.0015528962538515075,44.801034962063746,1.7509968988364175e-05,3.459748576985224e-13,1.0373915209517199e-12,89.64668953050614,1,-36002.76992475588,35832.193468933176,4712.544930538995,7978.0,2461638.763828608,24.8718,31.796,28.516,27.105,25.842,25.233,24.971,3.141592653589793
